Ni_pred,Ni_real,Lon,Lan
3.446937506,3.432049845,127.7949722,37.53147222
2.248625768,2.876948738,128.8636389,37.28261111
2.984224713,3.376563101,128.2741111,37.37477778
0.727625381,0.292669614,127.4793056,37.41577778
2.312490579,2.791165108,128.8629444,37.28169444
1.485344583,1.033184483,127.3047222,37.17327778
2.731101444,2.970414466,127.7768056,37.42505556
1.209172235,1.004301609,128.8113056,37.12930556
1.587409663,1.291983682,127.4968056,37.80205556
0.824484328,0.512823626,127.7201111,37.42933333
2.796847011,3.129826008,128.8596944,37.28036111
2.402337081,3.318902139,128.8638889,37.28027778
0.808530753,0,127.7876667,37.53161111
1.457450567,1.085189268,127.4000278,37.79825
2.934320647,3.142858338,127.7689722,37.51111111
1.959602906,2.041220329,129.1470833,37.10375
1.028070066,0.678033543,127.4944444,37.73686111
0.69859736,0.385262401,127.3995,37.79830556
3.162425789,3.134189017,127.78825,37.52377778
1.03638564,0.139761942,127.4947222,37.73727778
1.11302414,1.01884732,128.8099167,37.13869444
1.727244804,1.560247668,129.1568056,37.11491667
3.441803164,3.45946629,127.4956944,37.80144444
1.137802571,0.955511445,128.0832222,37.27027778
1.349598618,1.458615023,128.7865556,37.37225
1.069807074,1.223775432,127.78925,37.52619444
2.436411622,1.940179474,128.1002222,37.82172222
0.440813062,0,128.8109444,37.12925
3.510573974,3.470723444,126.8928056,37.18291667
0.75655718,0.322083499,128.8596389,37.46713889
2.042496193,2.029463172,129.1524722,37.10941667
0.557430258,0,128.7893056,37.37377778
3.378882497,3.563882964,126.8911944,37.18247222
1.563399104,1.247032294,129.1541667,37.11119444
1.384058317,1.818076778,128.8601667,37.46694444
1.163814143,1.160020917,127.5007222,37.74
1.55297539,1.425515074,127.3955278,37.79225
3.444724978,3.258096538,127.75825,37.51630556
0.769365131,0,128.2730556,37.38047222
1.297863286,1.924248652,127.5008889,37.43569444
0.71805704,0,127.7319167,37.43319444
3.027352016,2.877511642,127.7528611,37.52819444
1.323943199,1.249901736,128.8575,37.28022222
0.525012788,0,127.4975,37.73597222
1.319856489,1.226712291,127.4906667,37.74280556
1.274329348,0.862889955,128.8636111,37.28363889
1.346138206,1.324418957,128.0932222,37.2805
3.398989804,3.492256113,128.8703611,37.39255556
1.44847803,1.715598108,128.8560556,37.46752778
0.8647047,0.604315967,128.8109444,37.13008333
3.11723099,3.333632062,129.1121667,37.10638889
1.125120635,1.064710737,127.4910833,37.74327778
1.677894457,1.921324674,127.4798889,37.41988889
0.983749018,0.530628251,128.8546111,37.28277778
0.60124676,0.609765572,127.4017778,37.80108333
3.340122714,3.505257052,126.8748611,37.18047222
3.213999089,3.07408124,128.7898056,37.37397222
3.176971667,3.370050653,128.0831667,37.82483333
1.332488017,1.506297154,127.7305,37.43261111
1.630658172,1.913977102,127.7226111,37.43908333
1.269369381,0.819779831,127.7893333,37.52791667
2.190208655,2.499795262,128.8083889,37.12816667
1.259655849,0.896088025,128.0923333,37.27355556
1.19391771,1.08180517,127.4803333,37.41422222
3.350743431,3.61361697,128.0829444,37.82552778
0.874506806,0.770108222,127.30775,37.18052778
0.938982895,0.565313809,128.8078889,37.12677778
1.211423635,1.184789985,128.2739444,37.38211111
1.121243583,0,127.7581667,37.51544444
1.471471525,1.474763009,128.7914444,37.375
0.460179201,0.139761942,127.4765278,37.419
1.249817176,0.457424847,127.7559444,37.53508333
0.919872283,0.343589704,128.0936111,37.28202778
1.337209868,1.465567542,128.8538611,37.28227778
1.210397614,1.693779061,127.4783889,37.41725
1.078414836,0.966983846,127.4936944,37.80097222
3.104387033,3.261168737,129.1320556,37.10427778
1.498504288,1.931521412,127.7342222,37.43169444
2.578239119,3.057297629,127.7738611,37.425
1.076203727,0.598836501,128.0901111,37.28002778
1.341059822,1.137833002,128.8561389,37.28072222
2.218614014,2.559550193,127.7764722,37.42530556
2.047722341,2.63905733,129.1514722,37.10847222
1.178226001,1.289232648,127.2894722,37.16227778
3.411839424,3.571502586,126.8918056,37.18297222
2.008358259,2.074429,128.0995556,37.79827778
3.431973142,3.7208625,127.7585278,37.51369444
1.067653068,0.438254931,128.8067222,37.12555556
1.364717941,1.615419984,127.7296667,37.43319444
2.48699453,2.683757509,127.4850556,37.79880556
1.762662217,1.989243274,127.7626111,37.51177778
3.174695275,3.221272949,129.1130278,37.10813889
1.105763273,1.033184483,128.8446389,37.28372222
1.594897078,1.388791241,127.3021944,37.16797222
2.496580356,2.990719732,128.8609167,37.46669444
1.422848959,0.837247525,128.8099167,37.13869444
1.069475092,0.431782416,128.0829444,37.27169444
1.778967846,1.798404012,129.1353611,37.10311111
1.912910572,2.010894999,126.8803889,37.18611111
1.183613108,1.088561953,127.4805833,37.414
2.479751024,1.593308531,127.4836944,37.42461111
1.651389325,1.499623046,127.7224444,37.43913889
3.259702775,3.514228404,127.7612222,37.53675
3.425454205,3.506457892,128.0682222,37.80963889
2.954197795,3.269188639,128.8728611,37.39608333
1.128215659,0.641853886,127.3978056,37.79813889
1.970381027,2.301584593,126.8856111,37.18236111
1.570630533,1.247032294,127.50525,37.73463889
2.276636451,2.738902665,127.7748611,37.42527778
3.040185326,3.109060959,128.8553611,37.46786111
2.747090499,2.999226163,127.4885556,37.42077778
2.877295045,3.512142276,128.2741944,37.37230556
0.712936343,0,127.7285278,37.43341667
3.387290314,3.47908392,128.8016111,37.37666667
