As_pred,As_real,Lon,Lan
2.281677388,2.183801557,128.8102778,37.13202778
0.51345846,0.553885113,127.4757222,37.41927778
0.742388593,0.457424847,128.8633611,37.27966667
0.565846457,0.223143551,127.5000556,37.73572222
1.573811319,1.302912752,128.8596944,37.28036111
1.272823358,1.294727168,128.0810278,37.82744444
0.581286373,0.385262401,127.7891944,37.53083333
1.595795364,0.631271777,127.7686944,37.51105556
0.558796344,0.21511138,128.8605278,37.40705556
2.059111909,1.366091654,128.8071944,37.12580556
1.279709952,0.518793793,127.7593889,37.51347222
0.434114795,0.198850859,127.4938611,37.73797222
0.738750603,0.207014169,129.157,37.11594444
0.720591191,0.378436436,128.0995833,37.79836111
1.57658018,1.30833282,128.8058056,37.12488889
1.479819524,1.44926916,128.2741944,37.37230556
0.70515368,1.047318994,128.8041111,37.12547222
0.446313448,0.78845736,127.4835556,37.79786111
1.353871437,0.678033543,127.782,37.42805556
0.410141207,0.067658648,126.8950278,37.18616667
0.573726853,0.231111721,128.8765556,37.39702778
0.888820599,1.190887565,127.3963056,37.79019444
1.787146236,1.444563269,127.7567222,37.51761111
0.971111584,0.854415328,127.4936944,37.80097222
0.493615133,0.2390169,127.7822778,37.42841667
0.966666261,0.392042088,128.0845833,37.82372222
0.890385709,0.231111721,128.8576389,37.467
0.022197435,0.364643114,128.8697222,37.40541667
2.031990563,2.159868791,128.8553611,37.46786111
1.528744289,0.518793793,128.8460278,37.47263889
0.761474241,0.518793793,128.8636111,37.28363889
0.760987313,0.418710335,128.8652778,37.47761111
0.756590643,1.2753628,128.2733889,37.38052778
0.335488111,0.678033543,127.3972778,37.79755556
0.552871196,0.431782416,126.8918056,37.18297222
0.414413411,1.033184483,127.4873889,37.79911111
0.299469286,0.641853886,128.7930556,37.37455556
1.226612767,0.231111721,127.5035278,37.73483333
1.616912588,0.182321557,127.3021944,37.16797222
0.557755731,0.21511138,127.7600556,37.51388889
0.574003153,0.300104592,127.3996111,37.79602778
0.752656077,1.095273387,128.7969444,37.12591667
1.468020536,1.297463147,128.87425,37.39725
0.182080043,0.524728529,128.7924444,37.37538889
0.620115151,0.31481074,129.1574722,37.114
1.502214461,1.211940974,128.8574444,37.28016667
0.649786342,0.392042088,127.78825,37.52377778
1.454456916,1.111857515,127.7305,37.43261111
0.530515862,0.854415328,128.0752222,37.82427778
0.694228345,0.90016135,127.4823611,37.42336111
0.624105236,0.841567186,128.0995556,37.79827778
2.089437842,1.229640551,127.3047222,37.17327778
1.13398288,0.924258902,127.4029167,37.78758333
1.246816437,0.904218151,128.2742778,37.38413889
0.566008418,0.223143551,127.7224444,37.43913889
0.583061967,0.392042088,127.7609722,37.51236111
0.358452426,0.494696242,128.8615278,37.27852778
0.872139357,1.214912744,127.4996111,37.73522222
1.735895956,2.07819076,128.0939444,37.28194444
1.278914405,1.444563269,129.1664167,37.11816667
1.33703351,1.401182974,129.1505,37.10705556
0.780978176,0.438254931,127.4858333,37.42891667
0.763162441,0.385262401,127.5049722,37.80488889
1.732193746,1.214912744,128.8601944,37.47066667
1.868189451,2.089391873,127.7695833,37.42563889
0.725308958,0.21511138,127.4929722,37.79897222
1.676475099,1.131402111,127.7684722,37.51105556
0.363358559,0.548121409,127.4910833,37.741
1.00460335,0.039220713,128.8579444,37.46772222
1.01818085,1.057790294,127.4783889,37.41725
0.807026244,0.482426149,128.8703611,37.40441667
0.940609314,0.371563556,127.7228611,37.43894444
0.56550099,0.223143551,127.7810556,37.51197222
0.78086434,0.438254931,127.4945556,37.80125
0.318624534,0.2390169,127.4808611,37.42022222
0.937917732,0.444685821,128.2741944,37.37088889
0.400454025,0.058268908,128.8456944,37.28333333
0.566008408,0.223143551,128.2768889,37.35772222
0.975307951,0.392042088,128.8720278,37.47116667
1.091206905,0.760805829,127.7797222,37.42547222
0.950311633,0.625938431,127.4931667,37.79955556
1.382328729,1.040276712,127.7559444,37.53508333
0.098325861,0.322083499,127.7672778,37.51072222
0.862543835,1.439835128,128.8501389,37.46913889
0.668939911,0.570979547,127.7273056,37.43311111
0.810348238,0.683096845,127.4850278,37.79708333
0.611712905,0.385262401,127.4768333,37.41897222
0.960059839,1.908059925,128.0858889,37.82330556
1.37808574,0.223143551,128.2731389,37.37722222
1.332490048,1.022450928,128.0932222,37.2805
0.56165218,0.904218151,126.8613611,37.20572222
0.995190699,1.337629189,127.4914444,37.74030556
0.650303344,0.385262401,126.8911944,37.18247222
1.17096127,0.470003629,128.8636111,37.28338889
1.6895826,0.625938431,127.7229444,37.43897222
0.589042953,0.165514438,127.4982222,37.80327778
0.482756639,0.139761942,126.8954722,37.18627778
0.729181205,0.703097511,126.8943333,37.18344444
0.703732625,0.378436436,128.86375,37.28169444
1.149086064,0.806475866,127.4850278,37.79997222
0.572197833,0.810930216,127.7713056,37.42852778
0.604898536,0.947789399,126.8898611,37.18280556
0.630250428,0.364643114,128.1003611,37.79855556
0.564113489,0.524728529,128.275,37.36902778
1.644854156,0.708035793,127.7238056,37.43822222
0.991818576,0.615185639,127.4970278,37.73622222
0.722274512,0.207014169,128.8697222,37.3965
1.363006076,0.385262401,127.4011944,37.80247222
0.557815698,0.21511138,127.4908611,37.74294444
0.674143727,0.2390169,127.78925,37.52619444
0.591505311,0.2390169,127.4794444,37.41569444
1.22552714,0.947789399,127.7821667,37.42827778
1.514588479,2.377692565,129.1568056,37.11491667
0.459033279,0.792992516,127.3937222,37.76252778
0.925149281,1.269760545,127.47375,37.4195
0.401407762,0.463734016,128.8008056,37.12597222
0.508348149,0.741937345,128.8586389,37.46788889
0.57859111,0.31481074,127.4833889,37.79933333
1.580754567,0.891998039,129.1504444,37.10702778
0.594067861,0.90016135,128.8739167,37.39655556
0.789883728,0.904218151,128.0840833,37.82419444
2.314049462,2.301584593,129.1235,37.10138889
1.149634471,0.21511138,127.7585278,37.51608333
0.604904702,0.947789399,128.8635278,37.28330556
1.096106859,0.39877612,128.8703611,37.39255556
1.17368443,0.451075619,128.8456944,37.28333333
1.375123094,1.2753628,128.2735278,37.37708333
0.799626544,0.457424847,128.2739444,37.38430556
2.066684588,1.95586048,128.789,37.11986111
0.675703547,0.854415328,126.8820278,37.18627778
0.765997699,0.21511138,127.4848056,37.79730556
0.672600413,1.01523068,128.8628611,37.28041667
0.618914165,0.810930216,128.0837222,37.82397222
1.358895092,0.262364264,128.0891389,37.27913889
2.018540953,2.360854001,128.8070278,37.12511111
1.554742411,2.070653036,128.0949722,37.28205556
1.014518496,0.431782416,128.0625833,37.79997222
0.866791073,0.21511138,127.7672778,37.51072222
1.327048608,2.218115936,128.7878056,37.37408333
1.074803674,0.512823626,128.8663611,37.40719444
1.37280671,1.047318994,128.0805556,37.82788889
0.746075935,0.444685821,127.4864167,37.42897222
1.65908648,2.00148,127.3102778,37.182
0.563167902,0.371563556,127.723,37.43394444
0.07313003,0.322083499,128.8083056,37.12786111
0.488265429,0.3074847,128.8734722,37.39633333
1.318092086,0.157003749,128.8121111,37.13044444
0.675289148,0.322083499,127.4801111,37.41452778
0.640499439,0.076961041,127.7955278,37.52247222
0.68634009,0.343589704,128.8671389,37.40683333
0.574745292,0.364643114,127.7812778,37.51172222
1.259613401,0.858661619,129.1541667,37.11119444
0.799845914,0.457424847,127.7748611,37.42527778
0.561668975,0.904218151,126.8913333,37.18275
0.320143851,0.662687973,128.7919722,37.12233333
1.58358395,2.4765384,127.7285278,37.43341667
0.96543905,0.631271777,127.7793889,37.42547222
0.623655329,0.457424847,127.4850833,37.42705556
1.532696468,0.139761942,128.1160556,37.28077778
1.145215487,0.963174318,128.8526667,37.46827778
0.339152141,0.810930216,127.5123889,37.81344444
0.727322522,0.385262401,127.4017222,37.80122222
1.030518879,0.858661619,127.51875,37.80594444
0.60053533,0.854415328,126.8805278,37.18625
0.909156206,1.300191662,126.8886389,37.18097222
1.532696468,0.3074847,128.0829444,37.27169444
1.418197834,0.741937345,127.3978056,37.79813889
0.798086802,0.418710335,127.7296667,37.43319444
1.588764852,0.615185639,127.4975556,37.73594444
0.515977527,0.858661619,127.4954722,37.80113889
0.89533978,0.223143551,128.79025,37.37416667
0.898903998,1.241268589,129.1550833,37.11122222
0.473797104,0.131028262,127.4906944,37.74222222
0.811899082,0.904218151,127.4929444,37.78494444
1.327782113,0.329303747,127.7201111,37.42933333
0.589413507,0.246860078,127.7668056,37.51088889
0.663931553,0.641853886,128.8697222,37.3965
1.344189128,0.385262401,127.3155556,37.15905556
1.618248948,0.951657876,128.8623333,37.27952778
1.4603256,0.896088025,127.5043889,37.73391667
2.160082899,2.851284369,127.7692222,37.42622222
0.779288714,0.854415328,126.8645833,37.16527778
0.73405262,0.609765572,128.863,37.27963889
0.769345096,0.904218151,126.8766389,37.18161111
0.713864045,1.01884732,127.3973056,37.79755556
0.665170165,0.438254931,127.4906389,37.74272222
1.321175342,1.208960346,127.4969167,37.80144444
0.783656228,1.280933845,128.8636389,37.28261111
0.800124667,0.457424847,127.7224444,37.43913889
0.693307853,0.727548607,128.0829444,37.82608333
0.753637577,0.631271777,127.4808889,37.41941667
0.826037975,0.751416089,127.4911111,37.74130556
1.104376569,0.131028262,128.8600556,37.46972222
0.597599268,0.457424847,127.4865833,37.42961111
0.629499132,0.625938431,126.8886667,37.18191667
0.978202224,0.3074847,128.27425,37.37366667
0.795362586,0.966983846,127.4015833,37.79988889
0.81133179,0.457424847,128.2728056,37.37972222
0.591936594,0.463734016,127.4908889,37.74341667
0.28950793,0.378436436,128.7928611,37.37388889
1.224491366,0.858661619,128.2732222,37.37652778
0.831561675,0.751416089,127.4906389,37.74088889
1.170121773,0.862889955,129.1504444,37.10702778
0.583761815,1.101940079,127.3937222,37.76252778
0.460361615,0.285178942,127.4929722,37.739
1.03689476,0.576613364,128.8491111,37.28086111
1.840969933,1.667706821,128.7834444,37.37311111
0.938786893,0.223143551,128.8561389,37.28072222
1.122665151,1.437462648,128.0933056,37.28222222
0.830346069,0.746687947,127.3964444,37.79744444
1.177246883,0.947789399,128.7874722,37.37327778
0.858607179,1.211940974,128.2733333,37.37797222
1.410347046,0.947789399,128.8550833,37.28205556
0.828381678,1.699278616,127.5054444,37.73458333
0.726963289,0.451075619,126.8868889,37.18225
0.948980389,0.904218151,128.2731944,37.38469444
0.8900447,0.850150929,127.7256389,37.43369444
1.772535591,0.810930216,127.3068889,37.16411111
0.985563742,0.470003629,128.8622778,37.27869444
0.565875072,0.90825856,128.2735556,37.37766667
0.501240283,0.598836501,127.4975,37.73597222
0.295097382,0.392042088,127.4901667,37.79908333
0.649933766,0.3074847,128.7930556,37.37455556
0.40454233,0.3074847,126.8948611,37.18327778
0.507328632,0.850150929,126.8895556,37.18202778
1.265323004,1.406096988,128.0909444,37.28027778
0.630450335,0.3074847,127.7818889,37.42802778
0.957741165,0.615185639,128.0853889,37.82347222
0.923276183,0.924258902,127.3961389,37.79086111
0.75905888,0.810930216,127.4902778,37.74288889
0.650269842,0.3074847,128.0795556,37.82908333
1.617369311,0.797507196,127.3978056,37.79813889
1.674242604,0.223143551,127.7231389,37.43883333
0.956459531,1.581038438,127.4919444,37.73977778
0.547986805,0.19062036,128.8645278,37.28152778
1.577826345,1.754403683,128.0951111,37.28155556
0.520400502,0.385262401,128.2807222,37.35294444
1.114783393,1.178654996,127.4833889,37.79933333
1.455787041,1.940179474,128.09,37.82252778
0.581543868,0.2390169,127.4783333,37.41880556
0.72082993,0.378436436,128.7981944,37.12652778
0.458154177,0.641853886,127.4793056,37.41577778
1.932268742,0.58221562,127.7885556,37.52572222
1.510102406,0.871293366,128.8069444,37.12455556
0.250032083,0.457424847,128.2756111,37.36933333
0.971109176,0.21511138,128.2731944,37.38469444
0.915055895,0.392042088,128.8722778,37.39058333
1.041617113,0.524728529,128.8284444,37.30441667
0.292606826,0.615185639,127.7802222,37.51180556
0.703810767,1.137833002,129.1595278,37.11927778
0.923818084,0.631271777,127.4761389,37.41775
1.503035842,1.95586048,128.0982778,37.28083333
0.565455168,0.223143551,127.4018889,37.80055556
0.75791264,0.31481074,128.8108611,37.1315
0.909024374,0.858661619,128.8731389,37.39438889
0.869786744,1.211940974,128.2738056,37.37472222
1.217914341,0.875468737,128.8628611,37.28041667
0.381015785,0.494696242,127.4009167,37.79925
1.009881866,1.208960346,127.4872778,37.4285
0.779560833,1.121677562,127.4867778,37.79897222
1.082934894,1.425515074,128.79725,37.12558333
1.048383985,2.87807423,127.4834444,37.42597222
0.590930737,0.553885113,128.8609444,37.40858333
1.081791085,0.806475866,128.87425,37.39725
0.534175326,0.542324291,127.79,37.52477778
0.515877186,0.858661619,128.8638889,37.28027778
1.21500851,1.465567542,127.7621944,37.51230556
0.589057074,0.246860078,127.4789444,37.41894444
1.234096946,0.90825856,127.7263889,37.43341667
0.63558241,0.444685821,128.0805278,37.82816667
1.232285025,0.810930216,128.8446389,37.28375
1.375464131,1.294727168,128.8099167,37.13869444
0.582374879,0.385262401,127.7756389,37.42527778
1.098867194,0.75612198,127.4017778,37.80108333
1.586933257,1.244154594,127.7814444,37.42580556
0.360483324,0.703097511,128.8549167,37.46772222
0.78970316,0.512823626,127.4772222,37.42005556
0.589066151,0.246860078,129.15675,37.11433333
1.371478513,1.2753628,127.7240278,37.43666667
1.166758876,0.223143551,128.7869722,37.37402778
0.612045664,0.598836501,127.4836944,37.42461111
1.554796561,1.211940974,129.1541667,37.11119444
2.242362656,2.156402583,128.7945833,37.12372222
0.703507888,0.862889955,129.1664167,37.11816667
0.671456919,0.329303747,127.4910833,37.74327778
1.509811212,0.385262401,128.819,37.12594444
0.573640945,0.231111721,127.5046111,37.73477778
0.13413978,0.476234179,127.7689722,37.51111111
0.24587266,0.425267735,127.7884722,37.52919444
0.297731468,0.223143551,127.4897778,37.79927778
0.359889864,0.683096845,127.7677778,37.51102778
0.769657763,0.104360015,128.8732222,37.39522222
0.468358611,0.810930216,127.7583056,37.51461111
1.840755723,2.61958322,128.0819444,37.82755556
0.855115089,0.947789399,128.8635833,37.28119444
0.697671977,0.951657876,128.8698333,37.39586111
0.642271062,0.300104592,126.8868889,37.18225
0.78637309,0.536493371,127.5051389,37.43425
0.639698022,0.982078472,127.4873889,37.79911111
1.838116861,0.246860078,128.8603889,37.47091667
1.389433902,0.300104592,127.3087778,37.16411111
0.55594674,0.378436436,129.1554722,37.11147222
1.650953859,0.854415328,128.8494444,37.46811111
1.050485072,1.244154594,128.0833889,37.82430556
1.369308166,2.87525812,129.1628333,37.12683333
1.110282949,0.444685821,127.4933056,37.73841667
0.630708946,0.703097511,126.8934444,37.18325
1.987742683,0.652325186,128.2741111,37.38275
0.635272926,0.904218151,128.0814167,37.82766667
0.669373138,1.011600912,128.7874167,37.37325
0.847890183,0.548121409,127.4007778,37.79922222
0.607115251,0.810930216,128.2760556,37.37688889
1.461780727,0.722705983,127.3138611,37.17263889
0.764247937,1.134622726,127.7949722,37.53147222
0.818962816,0.476234179,127.7484444,37.53386111
0.565480905,0.223143551,127.7893333,37.52791667
2.194117428,1.85159947,129.1435,37.11386111
1.472431422,0.385262401,128.1156111,37.28080556
1.142716609,0.300104592,127.7511944,37.42491667
0.957535151,1.300191662,128.2758056,37.36747222
1.315723127,1.658228077,127.793,37.52327778
1.436018364,0.570979547,127.7701944,37.42513889
0.632299073,0.97455964,128.1003611,37.79855556
0.549292929,0.207014169,128.1002222,37.82172222
1.88027976,2.238579763,127.7565556,37.52463889
1.077062828,1.238374231,128.8561111,37.46727778
1.5841174,1.252762968,127.7319167,37.43319444
0.892597583,1.235471471,127.4888889,37.43038889
1.495592663,0.989541194,128.2729167,37.37802778
0.292725907,0.385262401,128.2737222,37.37594444
0.660238352,0.223143551,128.7671667,37.37788889
1.807353256,1.391281903,127.77075,37.42508333
0.654036593,0.3074847,128.8641389,37.28344444
1.537254126,1.625311262,129.14075,37.10311111
1.154329678,0.678033543,127.7876667,37.42458333
1.900191899,1.605429891,128.8502222,37.46944444
2.111457365,1.978239036,128.8607778,37.43966667
0.631948394,0.924258902,128.8703611,37.40297222
0.720712211,0.378436436,127.49075,37.74252778
1.467831624,0.620576488,127.5042778,37.7345
0.612898526,0.943905899,127.4823333,37.42286111
0.72882715,0.500775288,128.8746111,37.39563889
0.513859708,0.300104592,126.8971667,37.18394444
0.824208925,0.940007258,126.8769722,37.18097222
0.923661505,0.21511138,127.3955833,37.79219444
0.843088655,0.500775288,128.8626944,37.2795
0.7187698,0.431782416,127.7817222,37.42847222
1.085747754,0.924258902,127.4041111,37.78591667
0.630288115,0.570979547,127.7263889,37.43341667
1.893789277,1.235471471,128.8481944,37.47244444
0.843519555,0.500775288,128.7930556,37.37344444
0.693508573,0.246860078,126.8755556,37.18066667
1.339464522,0.996948635,127.3014722,37.17286111
2.193525002,2.508785924,128.8105833,37.1315
0.096005381,0.438254931,127.7676944,37.51822222
0.631694324,0.378436436,128.0969167,37.80125
0.753090583,0.559615788,128.7930556,37.37344444
0.663668146,0.518793793,128.8109444,37.12927778
0.729132735,0.802001585,127.4026667,37.78808333
0.518388356,1.17557333,126.8884167,37.18052778
0.53849178,0.615185639,127.4789444,37.41863889
1.056653142,0.947789399,127.4950278,37.43005556
1.153742326,0.810930216,128.2730833,37.38075
1.062030293,0.500775288,128.8538611,37.28227778
0.943979476,1.286474026,128.8346111,37.47886111
0.590983023,0.559615788,128.8082778,37.12736111
1.234240544,0.810930216,129.1508611,37.10769444
0.549764519,0.207014169,128.8534167,37.28116667
1.347668363,0.3074847,128.8067222,37.12555556
0.9311217,0.879626748,128.8382778,37.47602778
0.55747417,0.21511138,127.7230556,37.43430556
1.018160283,1.220829921,128.8403889,37.47530556
0.565914302,0.223143551,127.7896111,37.52527778
1.291428651,0.451075619,127.7580278,37.51522222
0.71331277,0.378436436,127.3966389,37.76438889
0.642154454,0.300104592,126.8899722,37.18352778
0.951765019,0.512823626,128.7875278,37.37411111
0.583528825,1.558144618,126.8716111,37.17444444
0.799559721,0.457424847,127.7813889,37.42736111
0.593965203,0.518793793,127.5002778,37.73480556
0.741867151,0.947789399,128.2739722,37.38136111
0.830274848,0.207014169,128.8082222,37.12927778
0.635227608,0.792992516,127.7640833,37.51241667
0.904942306,0.392042088,126.8963611,37.18488889
0.649772785,0.3074847,127.4986944,37.73794444
0.961815965,1.241268589,128.8430833,37.28516667
1.785025937,2.385086315,127.3029444,37.16638889
0.602562481,0.39877612,126.8955,37.18361111
0.738672339,0.223143551,127.4945556,37.80125
0.717030621,0.431782416,127.7225,37.43911111
0.748237352,0.246860078,127.4801944,37.42038889
1.123420485,0.672944473,128.2739167,37.38430556
1.317107898,1.241268589,128.08975,37.82202778
0.197559063,0.810930216,128.8016111,37.37666667
0.510046667,0.444685821,126.8844444,37.18308333
0.642604012,0.300104592,127.3996111,37.79708333
1.554312602,1.211940974,128.8587222,37.27702778
2.03958289,0.3074847,128.7779167,37.37308333
0.841649061,0.31481074,127.4931389,37.80075
1.354461511,0.858661619,128.0853889,37.82347222
1.256716491,0.530628251,128.7558611,37.36958333
1.326255899,0.122217633,128.8734722,37.39633333
0.492306006,0.285178942,128.8732222,37.39688889
0.683277022,1.026041596,127.3973611,37.79383333
0.810473009,0.722705983,128.8065,37.12602778
0.972778376,0.343589704,127.484,37.42536111
0.784737045,0.31481074,128.7898056,37.37397222
2.02955186,2.372111156,127.3045833,37.17505556
1.244304036,0.943905899,128.8108611,37.1315
0.295900482,0.565313809,128.27375,37.3415
1.490027829,0.207014169,128.8525556,37.28030556
1.347979178,1.690095815,129.114,37.11480556
0.281554621,0.300104592,127.7585278,37.51447222
0.641756792,0.300104592,128.7933611,37.37355556
0.799955157,0.457424847,127.7311667,37.43447222
1.362057351,1.704748092,127.7841111,37.53536111
1.415187308,1.00795792,128.8075278,37.12675
0.371912749,0.029558802,128.8764444,37.39794444
0.518753466,0.231111721,128.8596111,37.28055556
1.662100659,1.319085611,128.8498611,37.46869444
1.167261155,0.451075619,128.7907222,37.37461111
1.158082311,0.553885113,128.7877778,37.37430556
0.568749214,0.854415328,127.3049167,37.17708333
0.8877604,0.722705983,128.7962778,37.12538889
0.849482679,0.615185639,128.8640556,37.28355556
0.929135972,0.494696242,127.4784444,37.41805556
0.569413842,0.741937345,127.4838056,37.42377778
1.57065862,1.043804052,127.7781667,37.42552778
0.642368837,0.300104592,126.8899722,37.18352778
0.590658867,0.476234179,127.7689722,37.51111111
0.732249146,0.625938431,126.8800833,37.18455556
0.504453596,0.494696242,127.7585278,37.51369444
0.842471602,0.494696242,128.8455833,37.28302778
1.173643598,0.173953307,127.4913333,37.74072222
0.621876869,0.385262401,128.0979722,37.79741667
0.961981989,0.688134639,127.4851944,37.42697222
0.569999937,0.512823626,126.8856111,37.18236111
0.490227916,0.832909123,127.4970278,37.73622222
0.754879766,0.512823626,127.4895556,37.79855556
1.58358395,2.260720889,127.7273889,37.4335
0.456709133,0.678033543,127.4009167,37.79858333
2.167296771,0.943905899,127.7819444,37.42813889
1.136162844,1.95586048,128.7975833,37.12608333
0.602984529,0.292669614,128.8609167,37.46669444
1.626978403,1.264126727,127.3245278,37.17233333
2.104999996,2.447550863,129.1508611,37.10875
0.642668082,0.300104592,127.4003611,37.79858333
0.203889167,0.31481074,128.2755556,37.365
0.629041085,0.300104592,126.8958889,37.18394444
0.597150317,0.254642218,127.7289167,37.43302778
0.830015553,1.172482137,127.4848611,37.79913889
1.099601284,0.985816795,128.8078889,37.12677778
0.589324467,0.932164081,127.4881389,37.80019444
0.672556026,1.01523068,126.8865278,37.18163889
0.960221285,1.302912752,127.7256389,37.44277778
0.658137067,0.122217633,127.4881944,37.80044444
1.371185899,0.553885113,129.1113056,37.10536111
0.341819885,0.58221562,127.4801944,37.42113889
0.517918325,0.21511138,128.8596111,37.28055556
0.693032168,0.350656872,128.7934167,37.37366667
0.960114417,0.667829373,127.4947222,37.73727778
1.295085013,0.482426149,127.4946111,37.73758333
0.339178445,0.631271777,127.4878611,37.79886111
0.835656429,0.858661619,126.8784444,37.18222222
1.762845594,2.536866389,127.3044444,37.16619444
0.510488912,0.322083499,128.8579444,37.46741667
0.578533722,0.385262401,127.4898889,37.79825
0.851709495,0.223143551,128.8466667,37.28313889
1.103356524,0.760805829,128.0832222,37.27027778
0.982678961,0.708035793,129.1332778,37.10305556
1.224310512,0.683096845,127.4956667,37.73733333
2.518482418,2.860485124,129.1508611,37.10875
0.789432982,0.75612198,128.8700833,37.39588889
1.409540416,0.3074847,128.7850278,37.37327778
0.932763977,1.2753628,127.7242778,37.44325
0.557231229,0.21511138,128.0853611,37.82266667
0.453447857,0.31481074,127.4818611,37.42211111
0.558610053,0.451075619,127.4815278,37.42163889
0.271090644,0.139761942,127.7648889,37.51175
1.311863126,0.810930216,127.3047222,37.17327778
0.90329302,1.294727168,128.8711389,37.39255556
0.5915884,0.262364264,127.4856389,37.79847222
1.45148284,1.460937904,128.0901111,37.28002778
0.935596773,0.924258902,128.08275,37.82625
1.137901733,1.244154594,128.0920556,37.28025
0.509417736,0.300104592,128.8644722,37.28119444
1.344720764,0.457424847,128.8587222,37.27702778
0.601997044,0.223143551,128.8673333,37.40652778
0.833175528,0.548121409,127.4794167,37.42011111
0.956721874,0.364643114,127.3999444,37.79655556
1.539682357,1.835776355,128.0953056,37.28197222
0.816155658,0.947789399,128.2731111,37.37925
