OBJECTID_x,ID,pH,As,Cd,Ni,Pb,Zn,Hg,slope,altitude,profile_curve,profile_c_num,profile_c_abs,planform_curve,planform_c_num,planform_c_abs,HYDGRP,HYDGRP_A,HYDGRP_B,HYDGRP_C,HYDGRP_D,ANION_EXCL,SOL_CRK,SOL_K1,CLAY1,SILT1,SAND1,ROCK1,SOL_EC1,distance
1,GG-NY-S-35,6.01,0.36,0.185,23.77,8.73,,0,1.238809943,8.692890167,-0.257506996,0.257506996,0,0.0140614,0.0140614,1,D,0,0,0,1,0.5,0.5,31.52,19.7,60.9,19.4,0,0,30.71937853
2,GG-NY-S-36,7.88,0.25,0.265,21.63,7.24,,0,0.044906799,5.028079987,0.022520101,0.022520101,1,-0.00204468,0.00204468,0,D,0,0,0,1,0.5,0.5,49.49,15.7,49.2,35.1,0,0,30.11746279
3,GG-NY-S-37,7.17,0.55,0.205,27.17,6.57,,0,7.30573988,23.04170036,-0.466672987,0.466672987,0,0.071046598,0.071046598,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,29.89282072
4,GG-NY-PS-01,6.9,0.88,0.1,103,4.7,,0,11.71790028,66.0821991,0.064520098,0.064520098,1,-1.041100025,1.041100025,0,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,32.77252781
5,GG-NY-PS-02,6.7,0.88,0.1,75.3,4.7,,0,4.844230175,33.25749969,0.135381997,0.135381997,1,-0.278863013,0.278863013,0,C,0,0,1,0,0.5,0.5,35.58,16.5,44.6,38.9,0,0,32.44561696
6,GG-NY-PS-03,6.3,0.88,0.1,79,6.3,,0,3.785020113,28.26539993,0.076520197,0.076520197,1,-0.302522987,0.302522987,0,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,32.35442409
7,GG-NY-S-01,8.48,2.26,0.1,247.17,1.64,,0,15.95569992,88.71779633,-0.301389009,0.301389009,0,-0.323971987,0.323971987,0,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,33.08713451
8,GG-NY-S-02,8.14,0.24,0.125,13.07,3.49,,0,32.24840164,84.82219696,-0.164564997,0.164564997,0,0.275285006,0.275285006,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,33.0054952
9,GG-NY-S-03,8.17,0.28,0.12,67.2,1.58,,0,14.67650032,90.04429626,0.554351985,0.554351985,1,-0.106078997,0.106078997,0,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,33.15331929
10,GG-NY-S-04,8.82,0.23,0.11,65.2,3.67,,0,17.51849937,99.75559998,-0.258056015,0.258056015,0,-0.521178007,0.521178007,0,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,33.12500343
11,GG-NY-S-05,7.72,1.46,0.1,29.47,1.83,,0,19.3071003,109.2870026,-0.689310014,0.689310014,0,0.569845021,0.569845021,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,33.10269395
12,GG-NY-S-06,6.54,0.24,0.155,6,2.12,,0,18.60409927,115.4520035,-2.391700029,2.391700029,0,0.272083998,0.272083998,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,33.05873207
13,GG-NY-S-07,6.38,0.37,0.17,5.73,1.25,,0,15.35099983,97.9957962,-0.878021002,0.878021002,0,1.283419967,1.283419967,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,33.16853547
14,GG-NY-S-08,7.82,0.23,0.12,33.1,2.77,,0,15.35099983,97.9957962,-0.878021002,0.878021002,0,1.283419967,1.283419967,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,33.16853547
15,GG-NY-S-09,8.2,1.67,0.13,32.87,3.08,,0,23.03359985,98.64219666,0.833598971,0.833598971,1,-2.432240009,2.432240009,0,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,33.01630277
16,GG-NY-S-10,8.37,0.23,0.2,41.73,5.34,,0,8.481080055,113.9260025,-0.958117008,0.958117008,0,1.806100011,1.806100011,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,32.95240697
17,GG-NY-S-11,7.65,1.54,0.185,32.87,4.15,,0,24.56360054,100.4169998,-0.867601991,0.867601991,0,1.041149974,1.041149974,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,32.86286004
18,GG-NY-S-12,6.84,0.65,0.185,28.23,5.3,,0,24.56360054,100.4169998,-0.867601991,0.867601991,0,1.041149974,1.041149974,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,32.86286004
19,GG-NY-S-13,7.24,0.33,0.135,21.27,2.04,,0,19.90340042,96.61699677,-0.111570999,0.111570999,0,-0.331878006,0.331878006,0,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,32.80569976
20,GG-NY-S-14,5.85,2.12,0.135,27.27,2.37,,0,8.066289902,95.70400238,-0.511864007,0.511864007,0,2.427160025,2.427160025,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,32.75794569
21,GG-NY-S-15,5.79,1.37,0.12,22.97,1.83,,0,8.066289902,95.70400238,-0.511864007,0.511864007,0,2.427160025,2.427160025,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,32.75794569
22,GG-NY-S-16,8.48,3.24,0.39,19.53,23.14,,0,5.084449768,88.46880341,0.356054991,0.356054991,1,3.216069937,3.216069937,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,32.7203251
23,GG-NY-S-17,7.03,3.75,0.255,22.17,4.2,,0,24.51339912,81.95659637,-1.797880054,1.797880054,0,1.023169994,1.023169994,1,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,32.66002662
24,GG-NY-S-18,7.28,1.24,0.16,45.53,2.93,,0,13.93789959,55.8368988,0.202843994,0.202843994,1,1.07201004,1.07201004,1,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,32.58630308
25,GG-NY-S-19,6.9,1.35,0.12,18.8,2.97,,0,19.33230019,52.62480164,-0.427284002,0.427284002,0,0.408912987,0.408912987,1,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,32.56510677
26,GG-NY-S-20,6.57,1.58,0.16,22.5,3.21,,0,19.33230019,52.62480164,-0.427284002,0.427284002,0,0.408912987,0.408912987,1,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,32.56510677
27,GG-NY-S-21,6.52,0.35,0.125,20.2,3.32,,0,12.94750023,51.85210037,-0.770790994,0.770790994,0,-1.036309958,1.036309958,0,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,32.55841084
28,GG-NY-S-22,6.73,0.25,0.13,10.83,2.23,,0,12.24120045,44.33330154,-0.024824601,0.024824601,0,0.891847014,0.891847014,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,32.50095263
29,GG-NY-S-23,6.83,0.15,0.12,14.23,2.96,,0,0.0796303,37.99340057,-0.0740254,0.0740254,0,-0.00519298,0.00519298,0,C,0,0,1,0,0.5,0.5,35.58,16.5,44.6,38.9,0,0,32.46272906
30,GG-NY-S-24,6.63,0.46,0.16,13.93,3.04,,0,0.0796303,37.99340057,-0.0740254,0.0740254,0,-0.00519298,0.00519298,0,C,0,0,1,0,0.5,0.5,35.58,16.5,44.6,38.9,0,0,32.46272906
31,GG-NY-S-25,6.67,0.36,0.125,16.4,3.17,,0,15.89389992,42.74950027,-0.806137025,0.806137025,0,1.624760032,1.624760032,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,32.38332802
32,GG-NY-S-26,6.6,0.48,0.125,10.93,5.09,,0,11.08349991,34.10889816,0.385118008,0.385118008,1,0.473343998,0.473343998,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,32.33496961
33,GG-NY-S-27,6.74,0.26,0.205,45.53,4.57,,0,2.108959913,22.80410004,0.241708994,0.241708994,1,-0.083730102,0.083730102,0,C,0,0,1,0,0.5,0.5,35.58,16.5,44.6,38.9,0,0,32.23954402
34,GG-NY-S-28,5.52,0.64,0.105,34.13,2.49,,0,2.108959913,22.80410004,0.241708994,0.241708994,1,-0.083730102,0.083730102,0,C,0,0,1,0,0.5,0.5,35.58,16.5,44.6,38.9,0,0,32.23954402
35,GG-NY-S-29,6.12,0.35,0.21,16.73,4.3,,0,0.028549699,22.2031002,-0.00860872,0.00860872,0,0.000561814,0.000561814,1,D,0,0,0,1,0.5,0.5,55.95,14.7,36.1,49.2,0.9,0,32.19199604
36,GG-NY-S-30,6.59,0.35,0.25,15.9,5.68,,0,14.03069973,17.48950005,-1.597000003,1.597000003,0,0.135107994,0.135107994,1,A,1,0,0,0,0.5,0.5,33.4,17.2,30.5,52.3,0,0,31.93573815
37,GG-NY-S-31,5.86,0.48,0.255,17.53,10.55,,0,12.21549988,24.26580048,-1.324790001,1.324790001,0,0.471406996,0.471406996,1,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,31.71987279
38,GG-NY-S-32,5.29,0.49,0.22,21.97,7.23,,0,9.749939919,50.3810997,-0.0135553,0.0135553,0,2.012550116,2.012550116,1,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,31.513803
39,GG-NY-S-33,5.2,0.36,0.22,22.63,6.19,,0,22.6637001,36.92710114,3.526230097,3.526230097,1,-0.211178005,0.211178005,0,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,31.35298414
40,GG-NY-S-34,5.94,0.48,0.21,19.83,5.51,,0,4.750790119,10.87969971,0.178239003,0.178239003,1,-0.459430009,0.459430009,0,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,31.15802382
41,GG-NY-S-38,8.3,1.23,0.01,89.68,1.88,,0,14.14459991,113.9769974,-0.925112009,0.925112009,0,1.425259948,1.425259948,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,33.09454309
42,GG-NY-S-39,9.03,2.55,0.07,97.48,1.99,,0,14.14459991,113.9769974,-0.925112009,0.925112009,0,1.425259948,1.425259948,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,33.09454309
43,GG-NY-S-40,7.78,1.35,0.045,97,2.52,,0,4.753520012,115.7720032,-3.380919933,3.380919933,0,-0.266600013,0.266600013,0,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,33.07656563
44,GG-NY-S-41,7.93,0.28,0.005,76.84,2.59,,0,12.7901001,106.6119995,-1.024410009,1.024410009,0,0.495330989,0.495330989,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,32.91153848
45,GG-NY-S-42,6.26,0.56,0.05,41.25,5.06,,0,10.17389965,103.1350021,-2.785939932,2.785939932,0,0.089459099,0.089459099,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,32.82989775
46,GG-NY-S-43,7.65,0.25,0.07,27.58,3.73,,0,10.17389965,103.1350021,-2.785939932,2.785939932,0,0.089459099,0.089459099,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,32.82989775
47,GG-NY-S-44,9.07,0.26,0.41,42.22,26.48,,0,14.11900043,95.32640076,-1.263360023,1.263360023,0,0.160190001,0.160190001,1,A,1,0,0,0,0.5,0.5,10.17,17,25,58,8,0,32.76600629
48,GG-NY-S-45,6.74,0.46,0.14,38.72,1.7,,0,39.30849838,50.55649948,5.292669773,5.292669773,1,-3.685800076,3.685800076,0,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,32.68156211
49,GG-NY-S-46,6.98,0.35,0.005,133.47,2.16,,0,25.2730999,64.99490356,0.91584003,0.91584003,1,2.466700077,2.466700077,1,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,32.63497276
50,GG-NY-S-47,6.26,0.74,0.02,39.98,2.76,,0,16.79610062,60.72299957,-0.107568003,0.107568003,0,-1.45562005,1.45562005,0,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,32.61555168
51,GG-NY-S-48,6.02,0.44,0.14,38.73,2.55,,0,16.79610062,60.72299957,-0.107568003,0.107568003,0,-1.45562005,1.45562005,0,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,32.61555168
52,GG-NY-S-49,7.37,1.37,0.005,25.28,2.48,,0,15.92249966,52.582901,-0.118614003,0.118614003,0,-0.347357988,0.347357988,0,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,32.5099687
53,GG-NY-S-50,6.8,0.23,0.05,42.52,2.76,,0,0.150593996,37.88890076,0.209445,0.209445,1,0.043368001,0.043368001,1,C,0,0,1,0,0.5,0.5,35.58,16.5,44.6,38.9,0,0,32.48183186
54,GG-NY-S-51,5.89,1.35,0.065,23.8,4.72,,0,7.546619892,28.49329948,0.854673982,0.854673982,1,0.016012801,0.016012801,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,32.3557144
55,GG-NY-S-52,5.92,0.79,0.065,39.46,2.74,,0,2.87519002,27.64100075,-0.221085995,0.221085995,0,0.169591993,0.169591993,1,C,0,0,1,0,0.5,0.5,60.33,23,45.3,31.7,2.1,0,32.32483258
56,GG-NY-S-53,5.62,0.36,0.085,46.41,3.99,,0,9.797240257,30.16049957,-0.600791991,0.600791991,0,0.257506996,0.257506996,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,32.32110009
57,GG-NY-S-54,6,1.36,0.14,32.09,4.94,,0,0.414912999,22.18989944,-0.176146001,0.176146001,0,-0.00330921,0.00330921,0,D,0,0,0,1,0.5,0.5,55.95,14.7,36.1,49.2,0.9,0,32.19021197
58,GG-NY-S-55,6.81,1.25,0.09,25.09,5.21,,0,0.221740007,20.27050018,-0.0367167,0.0367167,0,0.0116766,0.0116766,1,D,0,0,0,1,0.5,0.5,55.95,14.7,36.1,49.2,0.9,0,32.13280082
59,GG-NY-S-56,6.88,0.65,0.145,26.3,5.13,,0,0.221740007,20.27050018,-0.0367167,0.0367167,0,0.0116766,0.0116766,1,D,0,0,0,1,0.5,0.5,55.95,14.7,36.1,49.2,0.9,0,32.13280082
60,GG-NY-S-57,7.31,1.34,0.18,27.05,4.41,,0,4.874680042,19.80179977,-0.493479013,0.493479013,0,0.135542005,0.135542005,1,A,1,0,0,0,0.5,0.5,33.4,17.2,30.5,52.3,0,0,32.06134797
61,GG-NY-S-58,5.92,1.47,0.285,32.29,4.81,,0,4.874680042,19.80179977,-0.493479013,0.493479013,0,0.135542005,0.135542005,1,A,1,0,0,0,0.5,0.5,33.4,17.2,30.5,52.3,0,0,32.06134797
62,GG-NY-S-59,6.22,0.87,0.095,48.16,5.76,,0,0.245303005,18.49629974,0.0156185,0.0156185,1,0.00738642,0.00738642,1,D,0,0,0,1,0.5,0.5,55.95,14.7,36.1,49.2,0.9,0,32.05245024
63,GG-NY-S-60,5.77,0.25,0.05,36.57,3.68,,0,0.954424977,18.47949982,-0.186285004,0.186285004,0,-0.00441596,0.00441596,0,C,0,0,1,0,0.5,0.5,60.33,23,45.3,31.7,2.1,0,32.06673196
64,GG-NY-S-61,5.86,0.57,0.14,33.22,3.65,,0,2.69272995,20.58209991,0.756810009,0.756810009,1,0.043720901,0.043720901,1,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,31.8670849
65,GG-NY-S-62,5.27,0.35,0.105,29.23,5.59,,0,10.86419964,22.74550056,0.445627987,0.445627987,1,-0.360347986,0.360347986,0,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,31.79074173
66,GG-NY-S-63,4.95,1.76,0.15,31.94,4.84,,0,9.278900146,26.09539986,-0.268593013,0.268593013,0,0.166235998,0.166235998,1,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,31.80665236
67,GG-NY-S-64,5.19,1.35,0.085,31.92,9.68,,0,12.8281002,25.50469971,-0.245988995,0.245988995,0,-0.209039003,0.209039003,0,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,31.57724273
68,GG-NY-S-65,6.25,0.87,0.22,31.16,5.26,,0,10.33500004,27.09670067,-0.814188004,0.814188004,0,0.210653007,0.210653007,1,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,31.34196473
69,GG-NY-S-66,6.78,1.36,0.245,34.57,9.08,,0,15.98740005,32.34759903,-0.098756999,0.098756999,0,0.068998098,0.068998098,1,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,31.22298153
70,GG-NY-S-67,6.66,1.56,0.245,30.28,11.21,,0,15.98740005,32.34759903,-0.098756999,0.098756999,0,0.068998098,0.068998098,1,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,31.22298153
71,GG-NY-CS-01,6.56,1.25,0.115,35.43,1.87,,0,19.42160034,55.16329956,-2.546689987,2.546689987,0,2.515160084,2.515160084,1,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,32.53917906
72,GG-NY-CS-02,6.55,1.35,0.1,34.3,1.67,,0,19.42160034,55.16329956,-2.546689987,2.546689987,0,2.515160084,2.515160084,1,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,32.53917906
73,GG-NY-CS-04,8.64,0.88,0.18,232.86,0.93,,0,24.63100052,90.9367981,-0.209790006,0.209790006,0,0.620653987,0.620653987,1,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,33.04592569
74,GG-NY-CS-03,6.56,0.65,0.34,45.73,9.74,,0,10.20240021,77.97599792,1.110339999,1.110339999,1,-0.0324471,0.0324471,0,C,0,0,1,0,0.5,0.5,35.58,16.5,44.6,38.9,0,0,30.83826058
75,GG-GY-PS-01,5.8,1.02,0.12,3.4,,,0,14.85449982,163.9660034,-0.287256002,0.287256002,0,2.210299969,2.210299969,1,A,1,0,0,0,0.5,0.5,124.52,18,56.2,25.8,24.3,0,13.49815304
76,GG-GY-PS-02,6,1.02,0.1,5.9,,,0,22.48929977,144.8760071,-0.194893003,0.194893003,0,0.236992002,0.236992002,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,13.95630661
77,GG-GY-PS-03,5.8,1.02,0.1,5.9,,,0,15.59990025,131.3470001,-0.216800004,0.216800004,0,-0.456362993,0.456362993,0,B,0,1,0,0,0.5,0.5,5.77,25,42,33,2,0,14.29672636
78,GG-GY-S-01,4.15,1.24,0.175,9.78,,,0,25.72439957,196.9250031,-0.424470007,0.424470007,0,-0.017304,0.017304,0,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,13.22755449
79,GG-GY-S-02,4.33,0.65,0.06,8.34,,,0,28.27829933,198.9940033,1.156820059,1.156820059,1,-0.171487004,0.171487004,0,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,13.20982379
80,GG-GY-S-03,5,0.54,0.13,7.02,,,0,6.305749893,155.5950012,0.459726006,0.459726006,1,-0.461355001,0.461355001,0,A,1,0,0,0,0.5,0.5,131.04,18.6,27.8,53.6,14.9,0,13.45295929
81,GG-GY-S-04,5.12,1.47,0.2,6.67,,,0,6.305749893,155.5950012,0.459726006,0.459726006,1,-0.461355001,0.461355001,0,A,1,0,0,0,0.5,0.5,131.04,18.6,27.8,53.6,14.9,0,13.45295929
82,GG-GY-S-05,4.6,1.36,0.08,4.89,,,0,6.667349815,120.3259964,0.437409014,0.437409014,1,0.063080601,0.063080601,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,13.52006691
83,GG-GY-S-06,5.84,0.47,0.12,8.99,,,0,16.67869949,122.1320038,0.093648501,0.093648501,1,-0.109934002,0.109934002,0,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,13.53921582
84,GG-GY-S-07,5.59,0.95,0.085,5.35,,,0,7.466929913,123.6119995,0.179309994,0.179309994,1,0.055927601,0.055927601,1,A,1,0,0,0,0.5,0.5,48.07,6,23,71,18,0,13.47993285
85,GG-GY-S-08,6.41,1.58,0.145,5.86,,,0,7.466929913,123.6119995,0.179309994,0.179309994,1,0.055927601,0.055927601,1,A,1,0,0,0,0.5,0.5,48.07,6,23,71,18,0,13.47993285
86,GG-GY-S-09,5.46,1.35,0.145,3.55,,,0,11.39109993,125.5279999,-0.781805992,0.781805992,0,-0.223670006,0.223670006,0,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,13.58055038
87,GG-GY-S-10,4.6,2.67,0.085,5.86,,,0,16.96339989,122.6600037,-1.294780016,1.294780016,0,0.844044983,0.844044983,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,13.68482253
88,GG-GY-S-11,5.35,1.14,0.1,7.25,,,0,2.500989914,100.5070038,0.711790979,0.711790979,1,-0.167175993,0.167175993,0,A,1,0,0,0,0.5,0.5,35.58,7,21.3,71.7,10,0,13.75659737
89,GG-GY-S-12,5.45,2.24,0.075,6.56,,,0,2.500989914,100.5070038,0.711790979,0.711790979,1,-0.167175993,0.167175993,0,A,1,0,0,0,0.5,0.5,35.58,7,21.3,71.7,10,0,13.75659737
90,GG-GY-S-13,5.52,0.44,0.065,6.47,,,0,1.244120002,105.9660034,-0.195107996,0.195107996,0,-0.028909501,0.028909501,0,B,0,1,0,0,0.5,0.5,5.77,25,42,33,2,0,13.64383236
91,GG-GY-S-14,5.52,0.35,0.09,6.22,,,0,0.98281002,98.96399689,-0.122766003,0.122766003,0,0.187720001,0.187720001,1,A,1,0,0,0,0.5,0.5,35.58,7,21.3,71.7,10,0,13.78770327
92,GG-GY-S-15,4.57,1.46,0.2,5.81,,,0,10.9364996,103.2089996,-0.409657001,0.409657001,0,0.281473994,0.281473994,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,14.04137177
93,GG-GY-S-16,5.42,1.23,0.13,5.76,,,0,18.58469963,104.8590012,-0.499008,0.499008,0,0.171066001,0.171066001,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,13.66240334
94,GG-GY-S-17,6.16,0.67,0.095,2.57,,,0,1.346429944,93.7390976,-0.204666004,0.204666004,0,-0.0179592,0.0179592,0,B,0,1,0,0,0.5,0.5,5.77,25,42,33,2,0,13.36756069
95,GG-GY-S-18,5.61,0.37,0.06,5.21,,,0,1.935490012,111.4400024,-0.039282698,0.039282698,0,-0.112037003,0.112037003,0,B,0,1,0,0,0.5,0.5,5.77,25,42,33,2,0,13.66397864
96,GG-GY-S-19,5.23,1.54,0.13,6.3,,,0,9.540300369,128.1909943,-0.023486,0.023486,0,0.154493004,0.154493004,1,B,0,1,0,0,0.5,0.5,5.77,25,42,33,2,0,13.67651318
97,GG-GY-S-20,6.24,1.24,0.135,5.48,,,0,21.81999969,165.378006,-0.608368993,0.608368993,0,0.171537995,0.171537995,1,A,1,0,0,0,0.5,0.5,124.52,18,56.2,25.8,24.3,0,13.44950822
98,GG-GY-S-21,6.06,0.47,0.11,5.27,,,0,10.36789989,167.2059937,0.879454017,0.879454017,1,0.513913989,0.513913989,1,B,0,1,0,0,0.5,0.5,65.01,24.8,58,17.2,35.8,0,13.43039523
99,GG-GY-S-22,5.33,0.56,0.095,5.39,,,0,9.08491993,145.5579987,1.497120023,1.497120023,1,0.237654999,0.237654999,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,13.56521116
100,GG-GY-S-23,5.36,1.35,0.105,4.67,,,0,9.08491993,145.5579987,1.497120023,1.497120023,1,0.237654999,0.237654999,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,13.56521116
101,GG-GY-S-24,5.2,0.87,0.16,4.59,,,0,10.44419956,146.4589996,-0.505007029,0.505007029,0,0.152280003,0.152280003,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,13.69618157
102,GG-GY-S-25,5.1,0.47,0.37,9.36,,,0,17.06450081,153.8139954,0.173499003,0.173499003,1,0.733678997,0.733678997,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,13.77603519
103,GG-GY-S-26,5.38,1.35,0.14,4.8,,,0,0.600872993,149.1230011,-0.372419,0.372419,0,-0.015546,0.015546,0,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,13.7744509
104,GG-GY-S-27,4.98,0.24,0.16,6.43,,,0,5.050310135,145.4259949,0.609986007,0.609986007,1,-0.234312996,0.234312996,0,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,13.82718535
105,GG-GY-S-28,4.92,1.47,0.09,4.38,,,0,22.03980064,137.2079926,0.350870997,0.350870997,1,0.097148001,0.097148001,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,14.03656283
106,GG-GY-S-29,5.8,0.28,0.165,3.09,,,0,22.03980064,137.2079926,0.350870997,0.350870997,1,0.097148001,0.097148001,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,14.03656283
107,GG-GY-S-30,5.57,0.57,0.14,5.79,,,0,0.385702014,115.038002,-0.114656001,0.114656001,0,0.031706098,0.031706098,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,14.14055585
108,GG-GY-S-31,5.5,0.35,0.205,9.22,,,0,0.385702014,115.038002,-0.114656001,0.114656001,0,0.031706098,0.031706098,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,14.14055585
109,GG-GY-S-32,5.08,0.35,0.09,4.25,,,0,1.929180026,113.5319977,-0.043905102,0.043905102,0,-0.069845103,0.069845103,0,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,14.17075457
110,GG-GY-S-33,5.76,0.07,0.035,5.05,,,0,13.76229954,123.0780029,1.240800023,1.240800023,1,-0.019025801,0.019025801,0,A,1,0,0,0,0.5,0.5,48.07,6,23,71,18,0,14.46347712
111,GG-GY-S-34,6.02,1.68,0.31,4.94,,,0,3.691139936,130.5420074,1.228119969,1.228119969,1,-0.876920998,0.876920998,0,A,1,0,0,0,0.5,0.5,35.58,7,21.3,71.7,10,0,14.72648235
112,GG-GY-S-35,5.73,1.47,0.105,6.18,,,0,11.89340019,140.1880035,0.051814899,0.051814899,1,0.734615028,0.734615028,1,A,1,0,0,0,0.5,0.5,13.68,15,35,50,11,0,15.00385992
113,GG-GY-S-36,5.24,0.59,0.085,3.01,,,0,4.312429905,115.7300034,-0.602818012,0.602818012,0,0.222498998,0.222498998,1,A,1,0,0,0,0.5,0.5,48.07,6,23,71,18,0,14.66939448
114,GG-GY-S-37,5.18,2.47,0.07,7.17,,,0,3.557549953,114.7040024,-0.130200997,0.130200997,0,0.126543999,0.126543999,1,B,0,1,0,0,0.5,0.5,5.77,25,42,33,2,0,15.45445884
115,GG-GY-CS-01,5.62,1.35,0.1,4.61,,,0,9.525569916,110.9140015,1.376299977,1.376299977,1,-0.385021001,0.385021001,0,B,0,1,0,0,0.5,0.5,52.35,6,25,70,4,0,12.23068269
116,GG-GY-CS-02,5.18,1.46,0.005,4.29,,,0,9.525569916,110.9140015,1.376299977,1.376299977,1,-0.385021001,0.385021001,0,B,0,1,0,0,0.5,0.5,52.35,6,25,70,4,0,12.23068269
117,GG-GY-CS-03,4.72,0.57,0.045,4.05,,,0,3.175699949,105.1139984,0.101161003,0.101161003,1,0.458095014,0.458095014,1,B,0,1,0,0,0.5,0.5,5.77,25,42,33,2,0,11.58909266
118,GG-DN-PS-1,7.1,4.3,0.1,222,1.3,-,0,24.32449913,141.4859924,0.275361001,0.275361001,1,-0.441190988,0.441190988,0,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,25.57481899
119,GG-DN-PS-2,6.9,4.3,0.1,32.7,1.7,-,0,15.09920025,97.27200317,-0.215708002,0.215708002,0,1.586359978,1.586359978,1,B,0,1,0,0,0.5,0.5,19.54,19.5,24.7,55.8,27.2,0,25.58225797
