Ni_pred,Ni_real,Lon,Lan
2.83434587,1.526056303,129.1556667,37.11197222
3.250821748,2.791165108,128.8638611,37.28097222
3.295251732,3.043092845,128.7874167,37.37325
3.192880422,3.07408124,128.7898056,37.37397222
2.950214636,0.039220713,127.3973056,37.79755556
1.786896642,1.406096988,128.2743889,37.38283333
2.737395269,2.515274186,127.4850278,37.79997222
2.283648935,2.505525937,128.8466667,37.28313889
1.83276058,1.695615609,127.5074722,37.71191667
2.48221504,3.672495975,127.7612222,37.53675
1.487659675,2.461296784,127.7810556,37.51197222
4.044475082,4.222444565,129.157,37.11594444
1.001723842,1.223775432,128.85075,37.46786111
3.227553481,3.449670035,128.2741111,37.37477778
1.338341726,1.560247668,127.4041111,37.78591667
1.561253154,1.78339122,127.7230556,37.43555556
1.902725923,1.680827909,128.0998611,37.79819444
1.555382171,1.506297154,127.7263889,37.43341667
2.910038593,3.4190373,127.7561667,37.51980556
1.890723572,1.713797928,127.7685278,37.51094444
2.465368053,0.207014169,128.8599722,37.47019444
1.192665726,1.269760545,127.4017222,37.80122222
0.980453329,0.231111721,127.3245278,37.17233333
1.669026595,0.173953307,128.8102778,37.13202778
1.715766205,1.826160896,128.7914444,37.375
1.335951379,1.742219024,128.8698333,37.39586111
1.717050228,1.731655545,127.7240278,37.43666667
1.704181256,1.481604541,126.8856111,37.18236111
1.419060075,1.458615023,128.7904167,37.37427778
0.972945901,0.959350221,128.8700833,37.39588889
3.454015842,3.038312721,127.7890556,37.52555556
1.0357436,0,127.7319167,37.43319444
1.196745119,0.97455964,127.5003611,37.73508333
0.928355499,0.75612198,128.8739167,37.39655556
1.999237239,1.235471471,127.4823611,37.42336111
2.890489528,2.871868286,127.7675278,37.51122222
2.421936849,2.219203484,128.8639444,37.28363889
1.904823586,3.330059354,128.2753333,37.36272222
3.403497858,2.930126516,127.7565556,37.52463889
3.549197148,3.792563565,128.8645278,37.28152778
1.022432076,1.075002423,127.3006111,37.17261111
2.701308699,3.07130346,127.7731667,37.42516667
0.589925482,0.565313809,128.7864722,37.12983333
1.703616719,1.481604541,127.5049722,37.80488889
1.939674009,1.515127233,128.8403889,37.47530556
2.981572945,2.772588722,128.8628611,37.28041667
3.561855971,3.784189634,128.86375,37.28169444
0.710323688,0.488580015,127.7865556,37.53463889
3.287333929,3.5094537,128.8759444,37.39794444
2.380108013,1.446918983,127.47375,37.4195
1.196719559,0.97455964,128.7810556,37.11447222
0.222039758,0,127.4960833,37.73669444
3.104319341,3.780318514,128.7877778,37.37430556
3.286980505,3.508855256,128.8764444,37.39794444
1.583915888,0.678033543,127.4956667,37.73733333
0.270914599,0.048790164,128.7975833,37.12608333
2.815303331,1.348073148,129.1514722,37.10847222
3.182910246,3.405521353,128.0625833,37.79997222
0.747169281,0.524728529,128.0909444,37.28027778
1.671130632,1.313723668,128.2739167,37.38430556
2.661015403,2.233235015,127.78,37.42552778
2.333315974,3.420019136,128.0788889,37.82927778
0.222023933,0,128.8109444,37.13008333
3.31132929,3.306886702,126.8961389,37.18447222
3.267422202,0,128.8588611,37.46755556
2.737419545,3.095577609,129.1511944,37.10752778
1.144104425,1.366091654,128.7930556,37.37508333
3.404202977,3.62620586,126.8934444,37.18325
2.053558836,2.275213896,129.1504444,37.10702778
1.59944573,0.641853886,128.8596389,37.46713889
1.151320721,1.373715579,128.8536944,37.46783333
1.014011386,0.982078472,127.4029167,37.78758333
3.071259079,3.370738174,127.7585278,37.51447222
1.737573556,1.605429891,128.2741111,37.38275
1.702327314,1.924248652,127.4805833,37.414
1.588128313,0.587786665,127.7256389,37.44277778
3.221090555,2.930126516,127.7689722,37.51111111
1.871672638,2.054123734,128.8615278,37.27852778
2.75216634,1.342864803,127.4914444,37.74030556
1.632191328,1.420695788,127.4910833,37.741
1.778204539,2.000127735,128.8643056,37.28355556
0.222479782,0,128.8099167,37.13869444
2.973225644,3.195811885,128.8711389,37.39255556
2.888963664,3.064791809,128.8561111,37.46727778
0.554258979,0.385262401,128.7929167,37.12322222
3.199578978,2.897568025,129.114,37.11480556
3.005300281,2.554899022,127.4908611,37.74294444
2.057255468,1.642872689,127.4794167,37.42011111
0.995730936,1.217875709,128.8446389,37.28372222
1.002762123,0.609765572,127.4015833,37.79988889
3.352077458,3.68210657,126.8865278,37.18163889
3.52416594,2.825536897,128.7928333,37.37488889
3.38498572,3.258865473,128.0796944,37.82855556
1.547649769,0.067658648,127.7342222,37.43169444
1.50388896,1.515127233,127.7231389,37.43883333
2.55199323,2.422144328,127.7764722,37.42530556
0.384840173,0.548121409,128.8109444,37.12927778
1.699307117,0.712949808,128.0836389,37.27261111
1.343575001,1.088561953,127.4793056,37.41577778
3.790527439,3.61361697,128.0829444,37.82552778
1.199925835,1.199964783,127.3047222,37.17327778
0.396590733,0.285178942,128.8083056,37.12786111
1.404007347,1.181727195,128.2739444,37.38430556
1.52056915,1.91102289,127.4798889,37.41988889
1.385094405,1.16315081,128.7930556,37.37455556
2.751789061,1.098612289,127.3997222,37.7945
1.606025174,1.383791231,127.7635278,37.51233333
3.018327413,0,128.0951111,37.28155556
1.65042006,0,128.8183889,37.30116667
1.669319221,1.891604804,127.4784444,37.41805556
1.346147155,1.526056303,127.4945556,37.80125
3.66163238,3.439776864,129.1435,37.11386111
0.723003261,0,127.7231389,37.43391667
2.212618991,3.057297629,127.7724722,37.42508333
2.598097597,0,128.0931944,37.28058333
1.527908211,1.305626458,128.8615278,37.27852778
2.106930599,2.655352412,127.7756389,37.42527778
2.80615885,3.469478889,129.14075,37.10311111
1.505873195,1.91839212,127.3066111,37.17777778
4.575457747,3.333988632,126.896,37.18425
2.296761145,2.074429,128.0995556,37.79827778
3.282999883,3.555348061,127.7586944,37.51411111
1.256466085,2.499795262,128.8083056,37.12786111
0.705161398,0.727548607,127.7323889,37.43233333
1.458643875,1.036736885,127.4929444,37.78494444
1.767267466,1.989243274,127.7609722,37.51236111
3.686106173,3.853970074,129.1137778,37.11297222
2.977208723,0.966983846,128.0855278,37.24858333
1.75815778,1.735189118,127.3049167,37.17708333
3.187581639,3.264613717,128.8586389,37.46788889
3.29499622,0,128.7981944,37.12652778
0.615188466,0.837247525,129.1596111,37.12222222
2.143338051,2.00148,129.1294722,37.10605556
2.155214028,2.377692565,126.8848056,37.18227778
1.812276601,1.430311247,127.4003611,37.79858333
3.000699713,3.222867846,127.7821667,37.42827778
1.65999633,1.752672081,127.7229444,37.43897222
2.479515923,1.386294361,127.3996111,37.79602778
3.662980221,3.506457892,128.0682222,37.80963889
3.632562174,3.464485121,128.8742222,37.39741667
3.285458977,3.063390922,127.7579444,37.51425
3.663683937,3.442978916,126.8897778,37.18202778
1.521643648,1.481604541,127.5054444,37.73458333
2.505827233,2.727852828,127.7738611,37.425
1.517302858,1.859418118,128.8502222,37.46944444
2.794882029,3.017004409,127.7651944,37.41116667
3.10891468,2.886475288,128.2732222,37.37652778
1.894296031,0,127.7319167,37.43319444
3.301357732,3.523415014,128.7878056,37.37408333
1.488488109,1.818076778,128.8603889,37.47091667
